year_month,industry,ratio,country
202004,K-스포츠,0.65,중국
202004,K-공연,0.05,중국
202005,K-라이프스타일푸드,47.42,중국
202005,K-한식,15.08,중국
202005,K-쇼핑,26.85,중국
202005,K-패션,3.32,중국
202005,K-뷰티웰니스,4.41,중국
202005,K-문화체험,1.0,중국
202005,K-나이트컬처,1.2,중국
202005,K-스포츠,0.63,중국
202005,K-공연,0.09,중국
202006,K-라이프스타일푸드,49.0,중국
202006,K-한식,15.94,중국
202006,K-쇼핑,24.64,중국
202006,K-패션,3.12,중국
202006,K-뷰티웰니스,4.42,중국
202006,K-문화체험,0.96,중국
202006,K-나이트컬처,1.21,중국
202006,K-스포츠,0.61,중국
202006,K-공연,0.09,중국
202007,K-라이프스타일푸드,48.17,중국
202007,K-한식,16.65,중국
202007,K-쇼핑,24.41,중국
202007,K-패션,3.1,중국
202007,K-뷰티웰니스,4.38,중국
202007,K-문화체험,1.07,중국
202007,K-나이트컬처,1.31,중국
202007,K-스포츠,0.63,중국
202007,K-공연,0.29,중국
202008,K-라이프스타일푸드,48.57,중국
202008,K-한식,15.9,중국
202008,K-쇼핑,25.83,중국
202008,K-패션,2.45,중국
202008,K-뷰티웰니스,4.27,중국
202008,K-문화체험,0.83,중국
202008,K-나이트컬처,1.33,중국
202008,K-스포츠,0.64,중국
202008,K-공연,0.18,중국
202009,K-라이프스타일푸드,47.92,중국
202009,K-한식,15.28,중국
202009,K-쇼핑,26.46,중국
202009,K-패션,3.2,중국
202009,K-뷰티웰니스,5.0,중국
202009,K-문화체험,0.42,중국
202009,K-나이트컬처,1.1,중국
202009,K-스포츠,0.51,중국
202009,K-공연,0.12,중국
202010,K-라이프스타일푸드,48.33,중국
202010,K-한식,16.18,중국
202010,K-쇼핑,24.55,중국
202010,K-패션,3.79,중국
202010,K-뷰티웰니스,4.31,중국
202010,K-문화체험,0.78,중국
202010,K-나이트컬처,1.36,중국
202010,K-스포츠,0.58,중국
202010,K-공연,0.11,중국
202011,K-라이프스타일푸드,49.08,중국
202011,K-한식,16.25,중국
202011,K-쇼핑,23.92,중국
202011,K-패션,3.33,중국
202011,K-뷰티웰니스,4.63,중국
202011,K-문화체험,0.92,중국
202011,K-나이트컬처,1.24,중국
202011,K-스포츠,0.54,중국
202011,K-공연,0.09,중국
202012,K-라이프스타일푸드,49.09,중국
202012,K-한식,13.93,중국
202012,K-쇼핑,27.62,중국
202012,K-패션,2.83,중국
202012,K-뷰티웰니스,5.04,중국
202012,K-문화체험,0.43,중국
202012,K-나이트컬처,0.74,중국
202012,K-스포츠,0.26,중국
202012,K-공연,0.06,중국
202101,K-라이프스타일푸드,49.24,중국
202101,K-한식,13.7,중국
202101,K-쇼핑,28.32,중국
202101,K-패션,2.48,중국
202101,K-뷰티웰니스,4.76,중국
202101,K-문화체험,0.45,중국
202101,K-나이트컬처,0.77,중국
202101,K-스포츠,0.23,중국
202101,K-공연,0.05,중국
202102,K-라이프스타일푸드,46.97,중국
202102,K-한식,13.66,중국
202102,K-쇼핑,29.36,중국
202102,K-패션,2.97,중국
202102,K-뷰티웰니스,4.73,중국
202102,K-문화체험,0.78,중국
202102,K-나이트컬처,0.92,중국
202102,K-스포츠,0.49,중국
202102,K-공연,0.1,중국
202103,K-라이프스타일푸드,48.27,중국
202103,K-한식,14.98,중국
202103,K-쇼핑,26.6,중국
202103,K-패션,2.8,중국
202103,K-뷰티웰니스,4.86,중국
202103,K-문화체험,0.74,중국
202103,K-나이트컬처,1.1,중국
202103,K-스포츠,0.56,중국
202103,K-공연,0.1,중국
202104,K-라이프스타일푸드,49.67,중국
202104,K-한식,15.96,중국
202104,K-쇼핑,24.55,중국
202104,K-패션,2.88,중국
202104,K-뷰티웰니스,4.54,중국
202104,K-문화체험,0.6,중국
202104,K-나이트컬처,1.11,중국
202104,K-스포츠,0.57,중국
202104,K-공연,0.13,중국
202105,K-라이프스타일푸드,49.1,중국
202105,K-한식,15.7,중국
202105,K-쇼핑,24.77,중국
202105,K-패션,2.84,중국
202105,K-뷰티웰니스,4.72,중국
202105,K-문화체험,0.89,중국
202105,K-나이트컬처,1.22,중국
202105,K-스포츠,0.66,중국
202105,K-공연,0.1,중국
202106,K-라이프스타일푸드,48.71,중국
202106,K-한식,15.26,중국
202106,K-쇼핑,24.72,중국
202106,K-패션,3.21,중국
202106,K-뷰티웰니스,5.09,중국
202106,K-문화체험,0.87,중국
202106,K-나이트컬처,1.33,중국
202106,K-스포츠,0.66,중국
202106,K-공연,0.13,중국
202107,K-라이프스타일푸드,49.64,중국
202107,K-한식,14.13,중국
202107,K-쇼핑,25.93,중국
202107,K-패션,2.6,중국
202107,K-뷰티웰니스,4.89,중국
202107,K-문화체험,0.75,중국
202107,K-나이트컬처,1.08,중국
202107,K-스포츠,0.79,중국
202107,K-공연,0.19,중국
202108,K-라이프스타일푸드,50.24,중국
202108,K-한식,16.26,중국
202108,K-쇼핑,24.57,중국
202108,K-패션,2.22,중국
202108,K-뷰티웰니스,4.55,중국
202108,K-문화체험,0.69,중국
202108,K-나이트컬처,0.77,중국
202108,K-스포츠,0.6,중국
202108,K-공연,0.11,중국
202109,K-라이프스타일푸드,49.19,중국
202109,K-한식,15.41,중국
202109,K-쇼핑,25.42,중국
202109,K-패션,3.13,중국
202109,K-뷰티웰니스,4.79,중국
202109,K-문화체험,0.59,중국
202109,K-나이트컬처,0.87,중국
202109,K-스포츠,0.47,중국
202109,K-공연,0.12,중국
202110,K-라이프스타일푸드,48.96,중국
202110,K-한식,15.68,중국
202110,K-쇼핑,24.34,중국
202110,K-패션,3.87,중국
202110,K-뷰티웰니스,4.81,중국
202110,K-문화체험,0.64,중국
202110,K-나이트컬처,1.02,중국
202110,K-스포츠,0.52,중국
202110,K-공연,0.16,중국
202111,K-라이프스타일푸드,48.85,중국
202111,K-한식,17.07,중국
202111,K-쇼핑,23.16,중국
202111,K-패션,3.31,중국
202111,K-뷰티웰니스,4.78,중국
202111,K-문화체험,0.88,중국
202111,K-나이트컬처,1.37,중국
202111,K-스포츠,0.48,중국
202111,K-공연,0.1,중국
202112,K-라이프스타일푸드,46.98,중국
202112,K-한식,15.37,중국
202112,K-쇼핑,27.02,중국
202112,K-패션,2.8,중국
202112,K-뷰티웰니스,5.53,중국
202112,K-문화체험,0.68,중국
202112,K-나이트컬처,1.06,중국
202112,K-스포츠,0.41,중국
202112,K-공연,0.15,중국
202201,K-라이프스타일푸드,47.95,중국
202201,K-한식,13.87,중국
202201,K-쇼핑,28.22,중국
202201,K-패션,2.51,중국
202201,K-뷰티웰니스,5.35,중국
202201,K-문화체험,0.63,중국
202201,K-나이트컬처,0.88,중국
202201,K-스포츠,0.47,중국
202201,K-공연,0.13,중국
202202,K-라이프스타일푸드,48.64,중국
202202,K-한식,13.01,중국
202202,K-쇼핑,28.3,중국
202202,K-패션,2.16,중국
202202,K-뷰티웰니스,5.66,중국
202202,K-문화체험,0.58,중국
202202,K-나이트컬처,0.98,중국
202202,K-스포츠,0.55,중국
202202,K-공연,0.11,중국
202203,K-라이프스타일푸드,48.32,중국
202203,K-한식,14.33,중국
202203,K-쇼핑,26.87,중국
202203,K-패션,2.67,중국
202203,K-뷰티웰니스,5.76,중국
202203,K-문화체험,0.57,중국
202203,K-나이트컬처,0.98,중국
202203,K-스포츠,0.42,중국
202203,K-공연,0.09,중국
202204,K-라이프스타일푸드,50.21,중국
202204,K-한식,15.19,중국
202204,K-쇼핑,24.02,중국
202204,K-패션,3.28,중국
202204,K-뷰티웰니스,4.7,중국
202204,K-문화체험,0.88,중국
202204,K-나이트컬처,1.07,중국
202204,K-스포츠,0.5,중국
202204,K-공연,0.13,중국
202205,K-라이프스타일푸드,50.76,중국
202205,K-한식,15.24,중국
202205,K-쇼핑,23.07,중국
202205,K-패션,3.07,중국
202205,K-뷰티웰니스,4.46,중국
202205,K-문화체험,1.18,중국
202205,K-나이트컬처,1.33,중국
202205,K-스포츠,0.66,중국
202205,K-공연,0.23,중국
202206,K-라이프스타일푸드,48.9,중국
202206,K-한식,15.82,중국
202206,K-쇼핑,23.86,중국
202206,K-패션,3.03,중국
202206,K-뷰티웰니스,4.87,중국
202206,K-문화체험,1.14,중국
202206,K-나이트컬처,1.49,중국
202206,K-스포츠,0.64,중국
202206,K-공연,0.26,중국
202207,K-라이프스타일푸드,47.99,중국
202207,K-한식,15.28,중국
202207,K-쇼핑,24.74,중국
202207,K-패션,3.33,중국
202207,K-뷰티웰니스,4.98,중국
202207,K-문화체험,1.24,중국
202207,K-나이트컬처,1.46,중국
202207,K-스포츠,0.69,중국
202207,K-공연,0.3,중국
202208,K-라이프스타일푸드,47.15,중국
202208,K-한식,15.47,중국
202208,K-쇼핑,25.57,중국
202208,K-패션,3.26,중국
202208,K-뷰티웰니스,5.43,중국
202208,K-문화체험,1.06,중국
202208,K-나이트컬처,1.25,중국
202208,K-스포츠,0.6,중국
202208,K-공연,0.21,중국
202209,K-라이프스타일푸드,47.58,중국
202209,K-한식,16.72,중국
202209,K-쇼핑,24.99,중국
202209,K-패션,3.65,중국
202209,K-뷰티웰니스,4.6,중국
202209,K-문화체험,0.92,중국
202209,K-나이트컬처,1.07,중국
202209,K-스포츠,0.36,중국
202209,K-공연,0.11,중국
202210,K-라이프스타일푸드,48.82,중국
202210,K-한식,16.98,중국
202210,K-쇼핑,23.05,중국
202210,K-패션,3.92,중국
202210,K-뷰티웰니스,4.47,중국
202210,K-문화체험,1.09,중국
202210,K-나이트컬처,1.18,중국
202210,K-스포츠,0.39,중국
202210,K-공연,0.11,중국
202211,K-라이프스타일푸드,50.01,중국
202211,K-한식,17.55,중국
202211,K-쇼핑,21.79,중국
202211,K-패션,3.23,중국
202211,K-뷰티웰니스,4.66,중국
202211,K-문화체험,0.97,중국
202211,K-나이트컬처,1.32,중국
202211,K-스포츠,0.35,중국
202211,K-공연,0.13,중국
202212,K-라이프스타일푸드,46.13,중국
202212,K-한식,16.56,중국
202212,K-쇼핑,23.95,중국
202212,K-패션,3.97,중국
202212,K-뷰티웰니스,6.5,중국
202212,K-문화체험,1.17,중국
202212,K-나이트컬처,1.24,중국
202212,K-스포츠,0.3,중국
202212,K-공연,0.17,중국
202301,K-라이프스타일푸드,44.88,중국
202301,K-한식,16.4,중국
202301,K-쇼핑,25.87,중국
202301,K-패션,4.15,중국
202301,K-뷰티웰니스,5.64,중국
202301,K-문화체험,1.18,중국
202301,K-나이트컬처,1.25,중국
202301,K-스포츠,0.37,중국
202301,K-공연,0.26,중국
202302,K-라이프스타일푸드,45.81,중국
202302,K-한식,16.82,중국
202302,K-쇼핑,25.45,중국
202302,K-패션,3.63,중국
202302,K-뷰티웰니스,5.18,중국
202302,K-문화체험,1.2,중국
202302,K-나이트컬처,1.31,중국
202302,K-스포츠,0.43,중국
202302,K-공연,0.18,중국
202303,K-라이프스타일푸드,46.96,중국
202303,K-한식,17.97,중국
202303,K-쇼핑,23.94,중국
202303,K-패션,3.97,중국
202303,K-뷰티웰니스,4.44,중국
202303,K-문화체험,1.17,중국
202303,K-나이트컬처,1.08,중국
202303,K-스포츠,0.35,중국
202303,K-공연,0.1,중국
202304,K-라이프스타일푸드,46.5,중국
202304,K-한식,17.99,중국
202304,K-쇼핑,22.46,중국
202304,K-패션,5.44,중국
202304,K-뷰티웰니스,4.59,중국
202304,K-문화체험,1.31,중국
202304,K-나이트컬처,1.17,중국
202304,K-스포츠,0.38,중국
202304,K-공연,0.17,중국
202305,K-라이프스타일푸드,45.65,중국
202305,K-한식,17.25,중국
202305,K-쇼핑,22.69,중국
202305,K-패션,6.23,중국
202305,K-뷰티웰니스,4.95,중국
202305,K-문화체험,1.48,중국
202305,K-나이트컬처,1.1,중국
202305,K-스포츠,0.4,중국
202305,K-공연,0.24,중국
202306,K-라이프스타일푸드,44.64,중국
202306,K-한식,16.71,중국
202306,K-쇼핑,22.12,중국
202306,K-패션,7.05,중국
202306,K-뷰티웰니스,5.71,중국
202306,K-문화체험,2.0,중국
202306,K-나이트컬처,1.07,중국
202306,K-스포츠,0.37,중국
202306,K-공연,0.34,중국
202307,K-라이프스타일푸드,43.05,중국
202307,K-한식,16.24,중국
202307,K-쇼핑,22.78,중국
202307,K-패션,6.64,중국
202307,K-뷰티웰니스,5.59,중국
202307,K-문화체험,3.94,중국
202307,K-나이트컬처,0.86,중국
202307,K-스포츠,0.39,중국
202307,K-공연,0.5,중국
202308,K-라이프스타일푸드,43.01,중국
202308,K-한식,17.0,중국
202308,K-쇼핑,23.24,중국
202308,K-패션,6.05,중국
202308,K-뷰티웰니스,5.53,중국
202308,K-문화체험,3.02,중국
202308,K-나이트컬처,0.87,중국
202308,K-스포츠,0.53,중국
202308,K-공연,0.73,중국
202309,K-라이프스타일푸드,45.87,중국
202309,K-한식,18.71,중국
202309,K-쇼핑,21.72,중국
202309,K-패션,5.17,중국
202309,K-뷰티웰니스,4.74,중국
202309,K-문화체험,2.01,중국
202309,K-나이트컬처,1.02,중국
202309,K-스포츠,0.37,중국
202309,K-공연,0.39,중국
202310,K-라이프스타일푸드,46.07,중국
202310,K-한식,18.78,중국
202310,K-쇼핑,20.88,중국
202310,K-패션,5.5,중국
202310,K-뷰티웰니스,4.71,중국
202310,K-문화체험,2.2,중국
202310,K-나이트컬처,1.02,중국
202310,K-스포츠,0.47,중국
202310,K-공연,0.37,중국
202311,K-라이프스타일푸드,46.35,중국
202311,K-한식,18.78,중국
202311,K-쇼핑,21.11,중국
202311,K-패션,5.05,중국
202311,K-뷰티웰니스,5.14,중국
202311,K-문화체험,1.95,중국
202311,K-나이트컬처,1.07,중국
202311,K-스포츠,0.32,중국
202311,K-공연,0.22,중국
202312,K-라이프스타일푸드,44.13,중국
202312,K-한식,17.57,중국
202312,K-쇼핑,21.25,중국
202312,K-패션,5.78,중국
202312,K-뷰티웰니스,5.95,중국
202312,K-문화체험,3.66,중국
202312,K-나이트컬처,1.08,중국
202312,K-스포츠,0.35,중국
202312,K-공연,0.22,중국
202401,K-라이프스타일푸드,44.04,중국
202401,K-한식,18.26,중국
202401,K-쇼핑,21.22,중국
202401,K-패션,5.97,중국
202401,K-뷰티웰니스,6.07,중국
202401,K-문화체험,2.63,중국
202401,K-나이트컬처,1.05,중국
202401,K-스포츠,0.39,중국
202401,K-공연,0.37,중국
202402,K-라이프스타일푸드,41.5,중국
202402,K-한식,17.62,중국
202402,K-쇼핑,22.65,중국
202402,K-패션,6.52,중국
202402,K-뷰티웰니스,5.52,중국
202402,K-문화체험,4.27,중국
202402,K-나이트컬처,0.92,중국
202402,K-스포츠,0.51,중국
202402,K-공연,0.47,중국
202403,K-라이프스타일푸드,46.82,중국
202403,K-한식,17.93,중국
202403,K-쇼핑,21.23,중국
202403,K-패션,4.73,중국
202403,K-뷰티웰니스,5.15,중국
202403,K-문화체험,2.5,중국
202403,K-나이트컬처,0.94,중국
202403,K-스포츠,0.38,중국
202403,K-공연,0.32,중국
202404,K-라이프스타일푸드,46.06,중국
202404,K-한식,17.74,중국
202404,K-쇼핑,19.18,중국
202404,K-패션,6.04,중국
202404,K-뷰티웰니스,5.57,중국
202404,K-문화체험,3.73,중국
202404,K-나이트컬처,0.97,중국
202404,K-스포츠,0.42,중국
202404,K-공연,0.29,중국
202405,K-라이프스타일푸드,45.35,중국
202405,K-한식,17.35,중국
202405,K-쇼핑,19.38,중국
202405,K-패션,6.18,중국
202405,K-뷰티웰니스,5.17,중국
202405,K-문화체험,4.67,중국
202405,K-나이트컬처,0.98,중국
202405,K-스포츠,0.6,중국
202405,K-공연,0.32,중국
202406,K-라이프스타일푸드,45.25,중국
202406,K-한식,16.98,중국
202406,K-쇼핑,19.44,중국
202406,K-패션,6.47,중국
202406,K-뷰티웰니스,6.02,중국
202406,K-문화체험,3.94,중국
202406,K-나이트컬처,1.05,중국
202406,K-스포츠,0.52,중국
202406,K-공연,0.33,중국
202407,K-라이프스타일푸드,42.19,중국
202407,K-한식,17.03,중국
202407,K-쇼핑,20.46,중국
202407,K-패션,6.54,중국
202407,K-뷰티웰니스,6.33,중국
202407,K-문화체험,5.6,중국
202407,K-나이트컬처,0.87,중국
202407,K-스포츠,0.53,중국
202407,K-공연,0.45,중국
202408,K-라이프스타일푸드,43.13,중국
202408,K-한식,17.03,중국
202408,K-쇼핑,22.0,중국
202408,K-패션,5.96,중국
202408,K-뷰티웰니스,5.85,중국
202408,K-문화체험,3.85,중국
202408,K-나이트컬처,0.88,중국
202408,K-스포츠,0.62,중국
202408,K-공연,0.68,중국
202409,K-라이프스타일푸드,48.3,중국
202409,K-한식,17.85,중국
202409,K-쇼핑,19.82,중국
202409,K-패션,4.46,중국
202409,K-뷰티웰니스,4.85,중국
202409,K-문화체험,3.01,중국
202409,K-나이트컬처,0.95,중국
202409,K-스포츠,0.45,중국
202409,K-공연,0.32,중국
202410,K-라이프스타일푸드,48.22,중국
202410,K-한식,18.32,중국
202410,K-쇼핑,18.85,중국
202410,K-패션,4.61,중국
202410,K-뷰티웰니스,4.57,중국
202410,K-문화체험,3.61,중국
202410,K-나이트컬처,0.99,중국
202410,K-스포츠,0.51,중국
202410,K-공연,0.33,중국
202411,K-라이프스타일푸드,49.35,중국
202411,K-한식,17.83,중국
202411,K-쇼핑,18.76,중국
202411,K-패션,4.01,중국
202411,K-뷰티웰니스,5.02,중국
202411,K-문화체험,3.35,중국
202411,K-나이트컬처,1.14,중국
202411,K-스포츠,0.37,중국
202411,K-공연,0.16,중국
202412,K-라이프스타일푸드,46.39,중국
202412,K-한식,17.53,중국
202412,K-쇼핑,19.29,중국
202412,K-패션,4.6,중국
202412,K-뷰티웰니스,5.73,중국
202412,K-문화체험,4.79,중국
202412,K-나이트컬처,1.1,중국
202412,K-스포츠,0.36,중국
202412,K-공연,0.22,중국
202501,K-라이프스타일푸드,42.9,중국
202501,K-한식,18.1,중국
202501,K-쇼핑,20.46,중국
202501,K-패션,5.16,중국
202501,K-뷰티웰니스,6.23,중국
202501,K-문화체험,5.32,중국
202501,K-나이트컬처,1.03,중국
202501,K-스포츠,0.49,중국
202501,K-공연,0.31,중국
202502,K-라이프스타일푸드,42.3,중국
202502,K-한식,18.22,중국
202502,K-쇼핑,21.99,중국
202502,K-패션,5.03,중국
202502,K-뷰티웰니스,6.23,중국
202502,K-문화체험,4.34,중국
202502,K-나이트컬처,1.02,중국
202502,K-스포츠,0.59,중국
202502,K-공연,0.29,중국
202503,K-라이프스타일푸드,47.29,중국
202503,K-한식,17.63,중국
202503,K-쇼핑,20.02,중국
202503,K-패션,4.33,중국
202503,K-뷰티웰니스,5.5,중국
202503,K-문화체험,3.76,중국
202503,K-나이트컬처,0.95,중국
202503,K-스포츠,0.35,중국
202503,K-공연,0.16,중국
202504,K-라이프스타일푸드,47.67,중국
202504,K-한식,18.07,중국
202504,K-쇼핑,18.09,중국
202504,K-패션,5.05,중국
202504,K-뷰티웰니스,5.65,중국
202504,K-문화체험,3.74,중국
202504,K-나이트컬처,1.1,중국
202504,K-스포츠,0.43,중국
202504,K-공연,0.2,중국
202505,K-라이프스타일푸드,46.43,중국
202505,K-한식,17.88,중국
202505,K-쇼핑,18.46,중국
202505,K-패션,5.23,중국
202505,K-뷰티웰니스,5.74,중국
202505,K-문화체험,4.49,중국
202505,K-나이트컬처,1.06,중국
202505,K-스포츠,0.48,중국
202505,K-공연,0.24,중국
202506,K-라이프스타일푸드,45.95,중국
202506,K-한식,17.16,중국
202506,K-쇼핑,18.05,중국
202506,K-패션,5.6,중국
202506,K-뷰티웰니스,6.45,중국
202506,K-문화체험,5.07,중국
202506,K-나이트컬처,1.06,중국
202506,K-스포츠,0.44,중국
202506,K-공연,0.22,중국
202507,K-라이프스타일푸드,42.1,중국
202507,K-한식,17.38,중국
202507,K-쇼핑,19.58,중국
202507,K-패션,6.51,중국
202507,K-뷰티웰니스,6.9,중국
202507,K-문화체험,5.83,중국
202507,K-나이트컬처,0.89,중국
202507,K-스포츠,0.5,중국
202507,K-공연,0.31,중국
202508,K-라이프스타일푸드,42.68,중국
202508,K-한식,17.33,중국
202508,K-쇼핑,21.13,중국
202508,K-패션,5.84,중국
202508,K-뷰티웰니스,6.08,중국
202508,K-문화체험,5.19,중국
202508,K-나이트컬처,0.88,중국
202508,K-스포츠,0.55,중국
202508,K-공연,0.31,중국
202509,K-라이프스타일푸드,48.48,중국
202509,K-한식,18.26,중국
202509,K-쇼핑,18.85,중국
202509,K-패션,4.29,중국
202509,K-뷰티웰니스,5.39,중국
202509,K-문화체험,3.19,중국
202509,K-나이트컬처,0.91,중국
202509,K-스포츠,0.4,중국
202509,K-공연,0.22,중국
202510,K-라이프스타일푸드,47.92,중국
202510,K-한식,18.19,중국
202510,K-쇼핑,18.29,중국
202510,K-패션,4.56,중국
202510,K-뷰티웰니스,4.87,중국
202510,K-문화체험,4.46,중국
202510,K-나이트컬처,1.06,중국
202510,K-스포츠,0.44,중국
202510,K-공연,0.22,중국
202511,K-라이프스타일푸드,49.14,중국
202511,K-한식,18.0,중국
202511,K-쇼핑,18.36,중국
202511,K-패션,4.09,중국
202511,K-뷰티웰니스,5.77,중국
202511,K-문화체험,2.99,중국
202511,K-나이트컬처,1.13,중국
202511,K-스포츠,0.33,중국
202511,K-공연,0.18,중국
202512,K-라이프스타일푸드,45.11,중국
202512,K-한식,18.01,중국
202512,K-쇼핑,19.13,중국
202512,K-패션,5.06,중국
202512,K-뷰티웰니스,6.71,중국
202512,K-문화체험,4.31,중국
202512,K-나이트컬처,1.12,중국
202512,K-스포츠,0.34,중국
202512,K-공연,0.21,중국
202601,K-라이프스타일푸드,40.85,중국
202601,K-한식,18.41,중국
202601,K-쇼핑,20.24,중국
202601,K-패션,6.14,중국
202601,K-뷰티웰니스,7.36,중국
202601,K-문화체험,5.24,중국
202601,K-나이트컬처,1.07,중국
202601,K-스포츠,0.44,중국
202601,K-공연,0.26,중국
202602,K-라이프스타일푸드,39.34,중국
202602,K-한식,18.77,중국
202602,K-쇼핑,22.54,중국
202602,K-패션,6.41,중국
202602,K-뷰티웰니스,6.05,중국
202602,K-문화체험,4.84,중국
202602,K-나이트컬처,0.87,중국
202602,K-스포츠,0.76,중국
202602,K-공연,0.42,중국
202603,K-라이프스타일푸드,47.06,중국
202603,K-한식,18.19,중국
202603,K-쇼핑,18.99,중국
202603,K-패션,4.75,중국
202603,K-뷰티웰니스,5.29,중국
202603,K-문화체험,4.26,중국
202603,K-나이트컬처,0.96,중국
202603,K-스포츠,0.32,중국
202603,K-공연,0.18,중국
202604,K-라이프스타일푸드,46.73,중국
202604,K-한식,18.27,중국
202604,K-쇼핑,17.73,중국
202604,K-패션,5.6,중국
202604,K-뷰티웰니스,5.56,중국
202604,K-문화체험,4.46,중국
202604,K-나이트컬처,0.98,중국
202604,K-스포츠,0.38,중국
202604,K-공연,0.3,중국
